numbers,valid,location
6478782916,True,America/Toronto
2324123330,False,Etc/Unknown
3209311611,True,America/Chicago
9772351227,False,Etc/Unknown
6215981304,False,Etc/Unknown
2442604764,False,Etc/Unknown
3267932311,False,Etc/Unknown
4548510219,False,Etc/Unknown
6824546497,True,America/Chicago
7489333409,False,Etc/Unknown
2515824840,True,America/Chicago
3138686198,True,America/New_York
2766237194,True,America/New_York
9512164705,True,America/Los_Angeles
7352007311,False,Etc/Unknown
6288620139,True,America/Adak
7629935764,True,America/New_York
6518084704,True,America/Chicago
7357139768,False,Etc/Unknown
2125173624,True,America/New_York
8334673500,True,America/Adak
4736547444,False,Etc/Unknown
8006957136,True,America/Adak
8959697586,False,Etc/Unknown
8215274662,False,Etc/Unknown
8289446341,True,America/New_York
2649360034,False,Etc/Unknown
3255553628,True,America/Chicago
6864793627,False,Etc/Unknown
7385360784,False,Etc/Unknown
4576259551,False,Etc/Unknown
8682066870,False,Etc/Unknown
9483317431,False,Etc/Unknown
9833016616,False,Etc/Unknown
4068927087,True,America/Denver
6125652654,True,America/Chicago
6343158576,False,Etc/Unknown
4855684734,False,Etc/Unknown
4544624111,False,Etc/Unknown
2734165995,False,Etc/Unknown
8082463067,True,Pacific/Honolulu
4943162826,False,Etc/Unknown
6436103554,False,Etc/Unknown
6789844691,True,America/New_York
2545213281,True,America/Chicago
6255028934,False,Etc/Unknown
6038937543,True,America/New_York
5595448616,True,America/Los_Angeles
3795590659,False,Etc/Unknown
6759040586,False,Etc/Unknown
4613149409,False,Etc/Unknown
4828593850,False,Etc/Unknown
9932706139,False,Etc/Unknown
4989342269,False,Etc/Unknown
9203090938,True,America/Chicago
4477403672,False,Etc/Unknown
9794612035,True,America/Chicago
7202184198,True,America/Denver
7004516666,False,Etc/Unknown
3449482019,False,Etc/Unknown
3842023757,False,Etc/Unknown
8345334602,False,Etc/Unknown
3719596202,False,Etc/Unknown
2973570515,False,Etc/Unknown
4673203120,False,Etc/Unknown
9149207002,True,America/New_York
9308761527,True,America/New_York
9567535399,True,America/Chicago
7633019043,True,America/Chicago
2659703953,False,Etc/Unknown
8294756583,True,America/Santo_Domingo
8515890340,False,Etc/Unknown
6577588117,True,America/Los_Angeles
5937749572,False,Etc/Unknown
6409203024,True,America/Adak
7023867655,True,America/Los_Angeles
4709719413,True,America/New_York
7505645457,False,Etc/Unknown
3982629023,False,Etc/Unknown
2016634221,True,America/New_York
4838659509,False,Etc/Unknown
2086814188,True,America/Denver
6714630407,False,Etc/Unknown
7042022708,True,America/New_York
6277633220,False,Etc/Unknown
9476891419,True,America/New_York
7392926519,False,Etc/Unknown
8065271234,True,America/Chicago
4622873519,False,Etc/Unknown
5715740696,True,America/New_York
4575760992,False,Etc/Unknown
4467985554,False,Etc/Unknown
5198895299,True,America/Toronto
4685883588,False,Etc/Unknown
7858071881,True,America/Chicago
6076228499,True,America/New_York
2079001514,True,America/New_York
9142261901,True,America/New_York
6294341937,True,America/Chicago
9895926127,True,America/New_York
9219095639,False,Etc/Unknown
4403501735,True,America/New_York
4326475578,True,America/Chicago
8044397042,True,America/New_York
6107349396,True,America/New_York
3707849562,False,Etc/Unknown
3982126198,False,Etc/Unknown
7116455624,False,Etc/Unknown
5896300083,False,Etc/Unknown
8996565387,False,Etc/Unknown
6062419412,True,America/New_York
7384563381,False,Etc/Unknown
5849552120,False,Etc/Unknown
7038479684,True,America/New_York
4288738558,False,Etc/Unknown
2396436607,True,America/New_York
3533257219,False,Etc/Unknown
9848072997,True,America/New_York
5937687905,False,Etc/Unknown
3067082660,True,America/Winnipeg
5296643052,False,Etc/Unknown
3284133086,False,Etc/Unknown
4842929984,True,America/New_York
9235212701,False,Etc/Unknown
4436093428,True,America/New_York
8858652247,False,Etc/Unknown
6283758949,True,America/Adak
5282111324,False,Etc/Unknown
8604265456,True,America/New_York
3395738463,True,America/New_York
2786363484,False,Etc/Unknown
7769557859,False,Etc/Unknown
7439541304,True,America/New_York
9257476902,True,America/Los_Angeles
7366105895,False,Etc/Unknown
6413574070,True,America/Chicago
5544077679,False,Etc/Unknown
6543690373,False,Etc/Unknown
5628396846,True,America/Los_Angeles
9898646640,True,America/New_York
9105775721,True,America/New_York
6163522578,True,America/New_York
6583329850,True,America/Jamaica
7202214538,True,America/Denver
4786846761,True,America/New_York
6544906052,False,Etc/Unknown
8399490233,False,Etc/Unknown
7658361873,True,America/New_York
2785830073,False,Etc/Unknown
3866315345,True,America/New_York
2382100398,False,Etc/Unknown
7989264723,False,Etc/Unknown
7536775970,False,Etc/Unknown
2807237284,False,Etc/Unknown
5889347460,True,America/Adak
2592839229,False,Etc/Unknown
8787547117,True,America/New_York
8213253969,False,Etc/Unknown
7239954004,False,Etc/Unknown
2587919176,False,Etc/Unknown
3598851698,False,Etc/Unknown
6605601268,True,America/Chicago
8916404489,False,Etc/Unknown
9487692016,False,Etc/Unknown
8353765330,False,Etc/Unknown
4916801134,False,Etc/Unknown
5662290377,True,America/Adak
8589175450,True,America/Los_Angeles
3045332791,True,America/New_York
4782151609,True,America/New_York
8439342355,True,America/New_York
8674885960,True,America/Fort_Nelson
9387723561,True,America/Chicago
5212870083,True,America/Adak
3332585619,False,Etc/Unknown
2606688601,True,America/New_York
6236785072,True,America/Phoenix
6005162937,True,America/Adak
4627450663,False,Etc/Unknown
9305532910,True,America/New_York
4422207299,True,America/Los_Angeles
3486408098,False,Etc/Unknown
8319471933,True,America/Los_Angeles
7533050612,False,Etc/Unknown
5363333470,False,Etc/Unknown
4628471143,False,Etc/Unknown
5404579823,True,America/New_York
9299609284,True,America/New_York
3725643976,False,Etc/Unknown
8297073112,True,America/Santo_Domingo
6215429430,False,Etc/Unknown
2402027856,True,America/New_York
4477433272,False,Etc/Unknown
5958002550,False,Etc/Unknown
5607039786,False,Etc/Unknown
8029062056,True,America/New_York
6485609831,False,Etc/Unknown
9372288366,True,America/New_York
9542601067,True,America/New_York
8046364574,True,America/New_York
8624270779,True,America/New_York
9535477471,False,Etc/Unknown
5729315280,False,Etc/Unknown
2914362981,False,Etc/Unknown
5629324659,True,America/Los_Angeles
3378949343,True,America/Chicago
3454874350,False,Etc/Unknown
7768355471,False,Etc/Unknown
4153495859,True,America/Los_Angeles
4798289050,True,America/Chicago
5506881949,False,Etc/Unknown
5606919118,False,Etc/Unknown
3797020078,False,Etc/Unknown
9809052251,True,America/New_York
4323342674,True,America/Chicago
7883454097,False,Etc/Unknown
6704471716,False,Etc/Unknown
8828988154,False,Etc/Unknown
2553435216,False,Etc/Unknown
5383756099,False,Etc/Unknown
3062224482,True,America/Winnipeg
8588651809,True,America/Los_Angeles
6709011208,False,Etc/Unknown
2935087078,False,Etc/Unknown
9186479599,True,America/Chicago
7467724917,False,Etc/Unknown
3818880610,False,Etc/Unknown
4272904717,False,Etc/Unknown
4909476932,False,Etc/Unknown
8283788888,True,America/New_York
8643287663,True,America/New_York
7143922257,True,America/Los_Angeles
3033237905,True,America/Denver
9316058297,True,America/Chicago
6893645899,True,America/Chicago
4468434806,False,Etc/Unknown
7005447236,False,Etc/Unknown
2332485851,False,Etc/Unknown
5369920945,False,Etc/Unknown
9044136606,True,America/New_York
2707595517,True,America/Chicago
8422741025,False,Etc/Unknown
5715662834,True,America/New_York
4062860452,True,America/Denver
5856029683,True,America/New_York
3425718928,False,Etc/Unknown
3932209246,False,Etc/Unknown
5825845132,False,Etc/Unknown
6005442110,True,America/Adak
2635075238,False,Etc/Unknown
8687600011,True,America/Adak
6563765001,False,Etc/Unknown
8584797134,True,America/Los_Angeles
4714340741,False,Etc/Unknown
6354744268,False,Etc/Unknown
8002527787,True,America/Adak
6788194763,True,America/New_York
8905579499,False,Etc/Unknown
7089855378,True,America/Chicago
9863768479,True,America/Boise
8775991175,True,America/Adak
4779966520,False,Etc/Unknown
4557465756,False,Etc/Unknown
5876037366,True,America/Edmonton
2144719035,True,America/Chicago
8879344183,False,Etc/Unknown
3618782323,True,America/Chicago
3453411361,False,Etc/Unknown
3074973709,True,America/Denver
3227808237,False,Etc/Unknown
4674771146,False,Etc/Unknown
4682938719,False,Etc/Unknown
3882276287,False,Etc/Unknown
9915761375,False,Etc/Unknown
2377561216,False,Etc/Unknown
9513992988,True,America/Los_Angeles
3128296009,True,America/Chicago
6166568860,True,America/New_York
8334025922,True,America/Adak
5965691091,False,Etc/Unknown
9303274944,True,America/New_York
6034684448,True,America/New_York
5646727025,True,America/Los_Angeles
5837026004,False,Etc/Unknown
2158606703,True,America/New_York
9525705309,True,America/Chicago
6905324916,False,Etc/Unknown
6605046620,True,America/Chicago
2999332442,False,Etc/Unknown
7128628024,True,America/Chicago
8213072616,False,Etc/Unknown
3407768026,True,America/St_Thomas
9344325979,True,America/New_York
3962257921,False,Etc/Unknown
9426553380,False,Etc/Unknown
9185413796,True,America/Chicago
6456488177,False,Etc/Unknown
9568983030,True,America/Chicago
3672984909,False,Etc/Unknown
6473312511,True,America/Toronto
8095730656,True,America/Santo_Domingo
5606126033,False,Etc/Unknown
4576705953,False,Etc/Unknown
7618263193,False,Etc/Unknown
3587569287,False,Etc/Unknown
4357419471,True,America/Denver
8545381060,True,America/New_York
9154305311,True,America/Denver
5268471763,False,Etc/Unknown
6272680539,False,Etc/Unknown
6845697844,False,Etc/Unknown
9004055566,True,America/Adak
4979680691,False,Etc/Unknown
6186614238,True,America/Chicago
8882855658,True,America/Adak
2343857221,True,America/New_York
9193984768,True,America/New_York
3009710013,False,Etc/Unknown
2516433303,True,America/Chicago
2878041634,False,Etc/Unknown
5727391320,False,Etc/Unknown
2839630528,True,America/New_York
5966778231,False,Etc/Unknown
7612318665,False,Etc/Unknown
7942659389,False,Etc/Unknown
8663059485,True,America/Adak
3044914743,True,America/New_York
5718802044,True,America/New_York
4185377400,True,America/Toronto
9255802319,True,America/Los_Angeles
6824225647,True,America/Chicago
7593519885,False,Etc/Unknown
4216548716,False,Etc/Unknown
8284134929,True,America/New_York
2897276510,True,America/Toronto
4907390307,False,Etc/Unknown
6646284132,False,Etc/Unknown
5952271152,False,Etc/Unknown
2336515875,False,Etc/Unknown
6786591978,True,America/New_York
7134357309,True,America/Chicago
3483169937,False,Etc/Unknown
3142179652,True,America/Chicago
3699706073,False,Etc/Unknown
7777108988,False,Etc/Unknown
3017751354,True,America/New_York
4229453820,False,Etc/Unknown
7852765526,True,America/Chicago
2886045329,False,Etc/Unknown
2543209464,True,America/Chicago
2309825809,False,Etc/Unknown
7666274766,False,Etc/Unknown
7047815772,True,America/New_York
9623827108,False,Etc/Unknown
2905031654,False,Etc/Unknown
5078963950,True,America/Chicago
2862879623,False,Etc/Unknown
9963072215,False,Etc/Unknown
7207528037,True,America/Denver
9948941707,False,Etc/Unknown
5319667790,True,America/Chicago
7026573988,True,America/Los_Angeles
9424709336,False,Etc/Unknown
2829901890,False,Etc/Unknown
7063812805,True,America/New_York
4628972708,False,Etc/Unknown
6203202152,True,America/Chicago
8276630330,False,Etc/Unknown
9987750745,False,Etc/Unknown
8344445456,False,Etc/Unknown
8068872594,True,America/Chicago
6703305814,False,Etc/Unknown
6896685740,True,America/Chicago
3148410731,True,America/Chicago
5464911508,False,Etc/Unknown
2427328690,False,Etc/Unknown
9832692564,False,Etc/Unknown
7653569107,True,America/New_York
8887574383,True,America/Adak
3579180973,False,Etc/Unknown
5646630187,True,America/Los_Angeles
7028990903,True,America/Los_Angeles
7834060894,False,Etc/Unknown
4449988595,False,Etc/Unknown
4435699235,True,America/New_York
9562366461,True,America/Chicago
8406005274,False,Etc/Unknown
7534332996,False,Etc/Unknown
8873465661,False,Etc/Unknown
2818026303,True,America/Chicago
4407403937,True,America/New_York
7505189566,False,Etc/Unknown
5756231484,True,America/Denver
4114233795,False,Etc/Unknown
8895410607,False,Etc/Unknown
3067419809,True,America/Winnipeg
3775385313,False,Etc/Unknown
8875017686,False,Etc/Unknown
3505989856,False,Etc/Unknown
9253416738,True,America/Los_Angeles
9137866829,True,America/Chicago
5642067168,True,America/Los_Angeles
4925256623,False,Etc/Unknown
2403004283,True,America/New_York
4865260215,False,Etc/Unknown
4475049831,False,Etc/Unknown
6942963126,False,Etc/Unknown
3893887127,False,Etc/Unknown
2035262210,True,America/New_York
7999662703,False,Etc/Unknown
2096444625,True,America/Los_Angeles
5439254005,False,Etc/Unknown
5046486954,True,America/Chicago
5382914193,False,Etc/Unknown
5152681740,True,America/Chicago
8912836823,False,Etc/Unknown
7958014948,False,Etc/Unknown
6233289819,True,America/Phoenix
8553070468,True,America/Adak
2554923639,False,Etc/Unknown
2655618371,False,Etc/Unknown
5266834627,False,Etc/Unknown
9604270742,False,Etc/Unknown
2489459201,True,America/New_York
2065571525,True,America/Los_Angeles
8883323160,True,America/Adak
6155554625,True,America/Chicago
6889474161,False,Etc/Unknown
5307298772,True,America/Los_Angeles
2259152565,True,America/Chicago
3416438189,True,America/Los_Angeles
6319946244,True,America/New_York
2883684350,False,Etc/Unknown
6639390782,False,Etc/Unknown
5035969828,True,America/Los_Angeles
4056370283,True,America/Chicago
7222064068,False,Etc/Unknown
3098588343,True,America/Chicago
8363098428,False,Etc/Unknown
9704966217,True,America/Denver
4927100363,False,Etc/Unknown
8963958399,False,Etc/Unknown
6753820351,False,Etc/Unknown
2214192223,False,Etc/Unknown
3059916834,True,America/New_York
4839638740,False,Etc/Unknown
9958108783,False,Etc/Unknown
3249506173,False,Etc/Unknown
4163732181,True,America/Toronto
9118557773,False,Etc/Unknown
3018887841,True,America/New_York
9125734918,True,America/New_York
7366611626,False,Etc/Unknown
2485205432,True,America/New_York
9122806885,True,America/New_York
9899035218,True,America/New_York
9694439834,False,Etc/Unknown
7959430270,False,Etc/Unknown
3184458445,True,America/Chicago
5153248441,True,America/Chicago
3296154545,False,Etc/Unknown
9706507366,True,America/Denver
5155593306,True,America/Chicago
3177352919,True,America/New_York
9547329568,True,America/New_York
6069557939,True,America/New_York
4796868356,True,America/Chicago
2794383387,True,America/Los_Angeles
6459221919,False,Etc/Unknown
2282716643,True,America/Chicago
3713351183,False,Etc/Unknown
2904496251,False,Etc/Unknown
6164765956,True,America/New_York
9964965524,False,Etc/Unknown
7096382732,True,America/Puerto_Rico
8745520830,False,Etc/Unknown
4044779511,True,America/New_York
2599819300,False,Etc/Unknown
7243063664,True,America/New_York
6613991821,True,America/Los_Angeles
8375024263,False,Etc/Unknown
5485016804,True,America/Toronto
9248670692,False,Etc/Unknown
7273855380,True,America/New_York
3316420701,True,America/Chicago
2244754359,True,America/Chicago
8044345200,True,America/New_York
6622280266,True,America/Chicago
3978770219,False,Etc/Unknown
4868961091,False,Etc/Unknown
5328191152,False,Etc/Unknown
8762289261,False,Etc/Unknown
7887988272,False,Etc/Unknown
7729777136,True,America/New_York
8605959978,True,America/New_York
5382478847,False,Etc/Unknown
9343899917,True,America/New_York
7472561965,True,America/Los_Angeles
9374389145,True,America/New_York
9029470674,True,America/Halifax
8868812592,False,Etc/Unknown
6937566064,False,Etc/Unknown
4925412033,False,Etc/Unknown
2654239322,False,Etc/Unknown
2212613975,False,Etc/Unknown
2306277649,False,Etc/Unknown
2867466943,False,Etc/Unknown
5166413795,True,America/New_York
7875051390,True,America/Puerto_Rico
9992492768,False,Etc/Unknown
9435028554,False,Etc/Unknown
9452209483,False,Etc/Unknown
6168320943,True,America/New_York
2843981216,False,Etc/Unknown
3705760353,False,Etc/Unknown
7267116431,True,America/Chicago
3532376681,False,Etc/Unknown
7338137502,False,Etc/Unknown
4415913274,True,America/Adak
8762065773,False,Etc/Unknown
3443600839,False,Etc/Unknown
9438886408,False,Etc/Unknown
2253623765,True,America/Chicago
2266085240,True,America/Toronto
2678563137,True,America/New_York
9017398192,True,America/Chicago
4356815109,True,America/Denver
4886457141,False,Etc/Unknown
4974651576,False,Etc/Unknown
9763416568,False,Etc/Unknown
2344909147,True,America/New_York
8002849025,True,America/Adak
7067780046,True,America/New_York
8469222293,False,Etc/Unknown
5746665198,True,America/New_York
7853046148,True,America/Chicago
6735168970,False,Etc/Unknown
7234137375,False,Etc/Unknown
3072761010,True,America/Denver
3118407242,False,Etc/Unknown
5665879474,True,America/Adak
3732744673,False,Etc/Unknown
6008170186,True,America/Adak
9254012717,True,America/Los_Angeles
3462556307,True,America/Chicago
2905883444,False,Etc/Unknown
8088748633,True,Pacific/Honolulu
2012677241,True,America/New_York
9233893033,False,Etc/Unknown
5003860005,True,America/Adak
6768547794,False,Etc/Unknown
8878394834,False,Etc/Unknown
9624585325,False,Etc/Unknown
7635086912,True,America/Chicago
8966374948,False,Etc/Unknown
6034335299,True,America/New_York
4827094773,False,Etc/Unknown
2685893805,False,Etc/Unknown
2066110220,True,America/Los_Angeles
9536264438,False,Etc/Unknown
2565160721,True,America/Chicago
8286924678,True,America/New_York
8887599340,True,America/Adak
2076490925,True,America/New_York
3173866934,True,America/New_York
2733221627,False,Etc/Unknown
2386114352,False,Etc/Unknown
7268710731,True,America/Chicago
8716502449,False,Etc/Unknown
5577389182,False,Etc/Unknown
4149044028,True,America/Chicago
4696780553,True,America/Chicago
7624202720,True,America/New_York
3406523178,False,Etc/Unknown
4742635790,False,Etc/Unknown
4583394788,True,America/Los_Angeles
2467555664,False,Etc/Unknown
8095644488,True,America/Santo_Domingo
9245636743,False,Etc/Unknown
4187165202,True,America/Toronto
6579629451,True,America/Los_Angeles
8988701942,False,Etc/Unknown
9774927479,False,Etc/Unknown
8269031330,False,Etc/Unknown
2103345513,True,America/Chicago
3896991370,False,Etc/Unknown
4769391475,False,Etc/Unknown
5073365679,True,America/Chicago
7775251468,False,Etc/Unknown
2439180868,False,Etc/Unknown
3569688060,False,Etc/Unknown
3428681422,False,Etc/Unknown
2314047244,True,America/New_York
9834775416,False,Etc/Unknown
9908918253,False,Etc/Unknown
5996031227,False,Etc/Unknown
6438304101,False,Etc/Unknown
5896208650,False,Etc/Unknown
9975267814,False,Etc/Unknown
3603948685,True,America/Los_Angeles
3347579061,True,America/Chicago
3582929414,False,Etc/Unknown
3983357333,False,Etc/Unknown
5786835692,False,Etc/Unknown
2043649402,True,America/Winnipeg
6334056791,False,Etc/Unknown
2762177389,True,America/New_York
3578539372,False,Etc/Unknown
8204130609,True,America/Los_Angeles
6832032335,False,Etc/Unknown
9069736894,True,America/New_York
3748733505,False,Etc/Unknown
7593559611,False,Etc/Unknown
3229218273,False,Etc/Unknown
4183360423,True,America/Toronto
3037870640,True,America/Denver
7908404432,False,Etc/Unknown
4327655437,True,America/Chicago
5854714008,True,America/New_York
9164072278,True,America/Los_Angeles
4489161972,False,Etc/Unknown
4924636904,False,Etc/Unknown
9739942273,True,America/New_York
4044398787,True,America/New_York
2983935882,False,Etc/Unknown
5005604922,True,America/Adak
2789666105,False,Etc/Unknown
4896779656,False,Etc/Unknown
8285778326,True,America/New_York
7873903440,True,America/Puerto_Rico
5515181828,True,America/New_York
8497581074,True,America/Santo_Domingo
8363824572,False,Etc/Unknown
9163231260,True,America/Los_Angeles
7168387134,True,America/New_York
4307089445,True,America/Chicago
9548720880,True,America/New_York
6054572405,True,America/Denver
2434149320,False,Etc/Unknown
6035085875,True,America/New_York
7065549448,True,America/New_York
9483802855,False,Etc/Unknown
5638652956,True,America/Chicago
8703631210,True,America/Chicago
9086590968,True,America/New_York
5177147485,True,America/New_York
3225724946,False,Etc/Unknown
8563904420,True,America/New_York
9577868271,False,Etc/Unknown
5904091348,False,Etc/Unknown
9647303963,False,Etc/Unknown
6134666934,True,America/Toronto
4066761155,True,America/Denver
3398134899,True,America/New_York
2009007694,False,Etc/Unknown
4587505096,True,America/Los_Angeles
7465841307,False,Etc/Unknown
3218649003,True,America/New_York
3357272531,False,Etc/Unknown
5884330235,True,America/Adak
2888637276,False,Etc/Unknown
9625411375,False,Etc/Unknown
6795277045,False,Etc/Unknown
8435410368,True,America/New_York
3927001701,False,Etc/Unknown
3166035671,True,America/Chicago
3933244435,False,Etc/Unknown
3877573670,False,Etc/Unknown
7952061635,False,Etc/Unknown
8447236589,True,America/Adak
7732847940,True,America/Chicago
8783571139,True,America/New_York
3859758135,True,America/Denver
9869023947,True,America/Boise
3192333631,True,America/Chicago
4707226127,True,America/New_York
3344816818,True,America/Chicago
4258549937,True,America/Los_Angeles
3152072100,True,America/New_York
7892536121,False,Etc/Unknown
7366068616,False,Etc/Unknown
8664706312,True,America/Adak
6746755728,False,Etc/Unknown
6954927630,False,Etc/Unknown
7173404666,True,America/New_York
9752918316,False,Etc/Unknown
3777676984,False,Etc/Unknown
3638653521,False,Etc/Unknown
6836368269,False,Etc/Unknown
6332788294,False,Etc/Unknown
3715185412,False,Etc/Unknown
8527097846,False,Etc/Unknown
3932026090,False,Etc/Unknown
6547903604,False,Etc/Unknown
3154470389,True,America/New_York
4057186315,True,America/Chicago
4292300303,False,Etc/Unknown
7742859784,True,America/New_York
3456595419,False,Etc/Unknown
2267947922,True,America/Toronto
4988715194,False,Etc/Unknown
6178360844,True,America/New_York
3348028271,True,America/Chicago
6945070723,False,Etc/Unknown
6373739026,False,Etc/Unknown
8769118588,False,Etc/Unknown
6393288684,True,America/Winnipeg
5794782836,True,America/Toronto
7707363104,True,America/New_York
3226011639,False,Etc/Unknown
4102106162,True,America/New_York
7925167518,False,Etc/Unknown
6676191164,True,America/New_York
9268637112,False,Etc/Unknown
8267433822,False,Etc/Unknown
6297270670,True,America/Chicago
4592636944,False,Etc/Unknown
3092773936,True,America/Chicago
4713601993,False,Etc/Unknown
7783011034,True,America/Vancouver
9598089201,True,America/New_York
4907561838,False,Etc/Unknown
2225409229,False,Etc/Unknown
4517157574,False,Etc/Unknown
7378855218,True,America/Chicago
2124708718,True,America/New_York
7056823810,True,America/Toronto
2725848872,True,America/New_York
9564854291,True,America/Chicago
7084247737,True,America/Chicago
7973723740,False,Etc/Unknown
7432617159,True,America/New_York
2138131980,True,America/Los_Angeles
6655374311,False,Etc/Unknown
9628935274,False,Etc/Unknown
5623150191,True,America/Los_Angeles
3835307969,False,Etc/Unknown
6676394182,True,America/New_York
2839524261,True,America/New_York
7612223738,False,Etc/Unknown
5748101093,True,America/New_York
7606891743,True,America/Los_Angeles
8192159722,True,America/Toronto
7768273138,False,Etc/Unknown
2905334128,False,Etc/Unknown
4394100299,False,Etc/Unknown
7726304248,True,America/New_York
3687979196,False,Etc/Unknown
8536527016,False,Etc/Unknown
5947233230,False,Etc/Unknown
9516632029,True,America/Los_Angeles
3945871374,False,Etc/Unknown
3663746215,False,Etc/Unknown
5015373074,True,America/Chicago
9345387990,True,America/New_York
6435886096,False,Etc/Unknown
8975913493,False,Etc/Unknown
7284933348,False,Etc/Unknown
9846524228,True,America/New_York
9228698934,False,Etc/Unknown
3785783413,False,Etc/Unknown
8816576004,False,Etc/Unknown
9237087609,False,Etc/Unknown
9089790153,True,America/New_York
5999531497,False,Etc/Unknown
9242295798,False,Etc/Unknown
8747167234,False,Etc/Unknown
5646090809,True,America/Los_Angeles
4778138256,False,Etc/Unknown
8865517363,False,Etc/Unknown
4008751899,False,Etc/Unknown
2839597202,True,America/New_York
2576038609,False,Etc/Unknown
2746721632,False,Etc/Unknown
4308486326,True,America/Chicago
4283972174,False,Etc/Unknown
5445516460,True,America/Adak
2572375510,False,Etc/Unknown
6517266539,True,America/Chicago
6616247612,True,America/Los_Angeles
5209062675,True,America/Denver
6109883751,True,America/New_York
8884100305,True,America/Adak
8114379556,False,Etc/Unknown
2554979745,False,Etc/Unknown
8377866942,False,Etc/Unknown
6669869735,False,Etc/Unknown
5488818687,True,America/Toronto
6329733792,False,Etc/Unknown
2878924944,False,Etc/Unknown
9618248282,False,Etc/Unknown
5719468603,True,America/New_York
7043358192,True,America/New_York
2262866493,True,America/Toronto
9104132154,True,America/New_York
8476494860,True,America/Chicago
4884136181,False,Etc/Unknown
7686168922,False,Etc/Unknown
9843914159,True,America/New_York
8319109780,True,America/Los_Angeles
3795613097,False,Etc/Unknown
7862211433,True,America/New_York
5656555606,False,Etc/Unknown
4896023096,False,Etc/Unknown
5667406946,True,America/Adak
3097631225,True,America/Chicago
6459661102,False,Etc/Unknown
7499040678,False,Etc/Unknown
5406139026,True,America/New_York
7246316780,True,America/New_York
2492360310,True,America/Toronto
6347914020,False,Etc/Unknown
7426993474,False,Etc/Unknown
6996907510,False,Etc/Unknown
2247375506,True,America/Chicago
6859097120,False,Etc/Unknown
3475491777,True,America/New_York
4922465469,False,Etc/Unknown
8995388193,False,Etc/Unknown
8135383562,True,America/New_York
5592715290,True,America/Los_Angeles
8899859750,False,Etc/Unknown
3458012669,False,Etc/Unknown
3006802482,False,Etc/Unknown
2793755782,True,America/Los_Angeles
8156962554,True,America/Chicago
8832361088,False,Etc/Unknown
2124167692,True,America/New_York
6879424904,False,Etc/Unknown
9848949384,True,America/New_York
4114011970,False,Etc/Unknown
7373718493,True,America/Chicago
9643213845,False,Etc/Unknown
3428600760,False,Etc/Unknown
3586720641,False,Etc/Unknown
7036158422,True,America/New_York
9065778079,True,America/New_York
9008134115,True,America/Adak
2425116811,False,Etc/Unknown
2678190375,True,America/New_York
4728563957,False,Etc/Unknown
9409264195,True,America/Chicago
2117940137,False,Etc/Unknown
2123303680,True,America/New_York
8662565559,True,America/Adak
4719076198,False,Etc/Unknown
4664381837,False,Etc/Unknown
4902007218,False,Etc/Unknown
8624979883,True,America/New_York
6797699049,False,Etc/Unknown
6712947177,False,Etc/Unknown
7664519328,False,Etc/Unknown
6712440746,False,Etc/Unknown
8435850521,True,America/New_York
9236854256,False,Etc/Unknown
5895785374,False,Etc/Unknown
4797773560,True,America/Chicago
5667959865,True,America/Adak
2946176823,False,Etc/Unknown
4532640260,False,Etc/Unknown
9764385511,False,Etc/Unknown
8909947406,False,Etc/Unknown
3999698631,False,Etc/Unknown
3156932855,True,America/New_York
5252920841,False,Etc/Unknown
5279543562,False,Etc/Unknown
8724824884,True,America/Chicago
6118145823,False,Etc/Unknown
2436940113,False,Etc/Unknown
7289070003,False,Etc/Unknown
2617710815,False,Etc/Unknown
5936128770,False,Etc/Unknown
5812321280,True,America/Toronto
6663339108,False,Etc/Unknown
8177016004,True,America/Chicago
2137463124,True,America/Los_Angeles
4128512919,True,America/New_York
3264329419,False,Etc/Unknown
2519267643,True,America/Chicago
4738031288,False,Etc/Unknown
6736958154,False,Etc/Unknown
2779180789,False,Etc/Unknown
6876869894,False,Etc/Unknown
4244013901,True,America/Los_Angeles
7427009778,False,Etc/Unknown
5412506662,True,America/Los_Angeles
5163298124,True,America/New_York
3095278654,True,America/Chicago
7717457401,False,Etc/Unknown
2675114462,True,America/New_York
2432794704,False,Etc/Unknown
5488778934,True,America/Toronto
2903819168,False,Etc/Unknown
5946285146,False,Etc/Unknown
8985863742,False,Etc/Unknown
8522279193,False,Etc/Unknown
4879145826,False,Etc/Unknown
9275542528,False,Etc/Unknown
6288550360,True,America/Adak
2803943280,False,Etc/Unknown
6022787005,True,America/Denver
5505712215,False,Etc/Unknown
3878769153,False,Etc/Unknown
9157261460,True,America/Denver
8319182514,True,America/Los_Angeles
8562510374,True,America/New_York
9839775101,False,Etc/Unknown
4407220435,True,America/New_York
5817853504,True,America/Toronto
8729374411,True,America/Chicago
9456073464,False,Etc/Unknown
2653230860,False,Etc/Unknown
8976771299,False,Etc/Unknown
4297734337,False,Etc/Unknown
9125229705,True,America/New_York
2928731783,False,Etc/Unknown
7086560018,True,America/Chicago
7428772524,False,Etc/Unknown
7793036877,True,America/Chicago
5855297909,True,America/New_York
7343362099,True,America/New_York
5682965324,False,Etc/Unknown
7242893969,True,America/New_York
6212252517,False,Etc/Unknown
2567016873,True,America/Chicago
9112327812,False,Etc/Unknown
6218607408,False,Etc/Unknown
5843489472,False,Etc/Unknown
5024295384,True,America/New_York
4789397857,True,America/New_York
4527581087,False,Etc/Unknown
